Fecha,Estado,Ciudad,Tipo,Canal,Precio
2024-03-01,Sonora,San Luis Río Colorado,Pasteurizada,Autoservicios,0.0
2024-03-01,Tabasco,Villahermosa,Pasteurizada,Autoservicios,
2024-03-01,Tamaulipas,Cd. Victoria,Pasteurizada,Autoservicios,26.28
2024-03-01,Tamaulipas,Matamoros,Pasteurizada,Autoservicios,27.82
2024-03-01,Tamaulipas,Nuevo Laredo,Pasteurizada,Autoservicios,25.63
2024-03-01,Tamaulipas,Reynosa,Pasteurizada,Autoservicios,28.23
2024-03-01,Tamaulipas,Tampico,Pasteurizada,Autoservicios,18.5
2024-03-01,Tlaxcala,Tlaxcala,Pasteurizada,Autoservicios,27.67
2024-03-01,Veracruz,Coatzacoalcos,Pasteurizada,Autoservicios,
2024-03-01,Veracruz,Xalapa,Pasteurizada,Autoservicios,
2024-03-01,Veracruz,Veracruz ,Pasteurizada,Autoservicios,
2024-03-01,Yucatán,Mérida,Pasteurizada,Autoservicios,
2024-03-01,Zacatecas,Zacatecas,Pasteurizada,Autoservicios,24.82
2024-03-01,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Tiendas,28.25
2024-03-01,Baja California,Mexicali,Ultrapasteurizada,Tiendas,22.2
2024-03-01,Baja California,Tijuana,Ultrapasteurizada,Tiendas,23.77
2024-03-01,Baja California Sur,La Paz,Ultrapasteurizada,Tiendas,29.5
2024-03-01,Campeche,Campeche,Ultrapasteurizada,Tiendas,28.25
2024-03-01,Coahuila,Piedras Negras,Ultrapasteurizada,Tiendas,27.0
2024-03-01,Coahuila,Saltillo,Ultrapasteurizada,Tiendas,21.25
2024-03-01,Coahuila,Torreón,Ultrapasteurizada,Tiendas,31.5
2024-03-01,Colima,Colima,Ultrapasteurizada,Tiendas,28.0
2024-03-01,Chiapas,Tapachula,Ultrapasteurizada,Tiendas,28.0
2024-03-01,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Tiendas,26.5
2024-03-01,Chihuahua,Chihuahua,Ultrapasteurizada,Tiendas,31.6
2024-03-01,Chihuahua,Cd.Juárez,Ultrapasteurizada,Tiendas,
2024-03-01,CDMX,Ciudad de México,Ultrapasteurizada,Tiendas,27.05
2024-03-01,CDMX,ZM Ciudad de México,Ultrapasteurizada,Tiendas,25.47
2024-03-01,Durango,Durango,Ultrapasteurizada,Tiendas,
2024-03-01,Durango,Gómez Palacio,Ultrapasteurizada,Tiendas,32.0
2024-03-01,Guanajuato,León,Ultrapasteurizada,Tiendas,23.56
2024-03-01,Guanajuato,Celaya,Ultrapasteurizada,Tiendas,28.0
2024-03-01,Guerrero,Acapulco,Ultrapasteurizada,Tiendas,26.76
2024-03-01,Guerrero,Chilpancingo,Ultrapasteurizada,Tiendas,25.08
2024-03-01,Hidalgo,Pachuca,Ultrapasteurizada,Tiendas,28.5
2024-03-01,Jalisco,Guadalajara,Ultrapasteurizada,Tiendas,30.5
2024-03-01,Jalisco,ZM Guadalajara,Ultrapasteurizada,Tiendas,29.71
2024-03-01,Edo. México,Toluca,Ultrapasteurizada,Tiendas,26.28
2024-03-01,Michoacán,Morelia,Ultrapasteurizada,Tiendas,27.0
2024-03-01,Morelos,Cuernavaca,Ultrapasteurizada,Tiendas,27.33
2024-03-01,Nayarit,Tepic,Ultrapasteurizada,Tiendas,25.67
2024-03-01,Nuevo León,Monterrey,Ultrapasteurizada,Tiendas,32.0
2024-03-01,Nuevo León,ZM Monterrey,Ultrapasteurizada,Tiendas,31.2
2024-03-01,Oaxaca,Oaxaca,Ultrapasteurizada,Tiendas,29.83
2024-03-01,Puebla,Puebla,Ultrapasteurizada,Tiendas,29.13
2024-03-01,Puebla,ZM Puebla,Ultrapasteurizada,Tiendas,25.7
2024-03-01,Querétaro,Querétaro,Ultrapasteurizada,Tiendas,30.58
2024-03-01,Quintana Roo,Cancún,Ultrapasteurizada,Tiendas,29.5
2024-03-01,Quintana Roo,Chetumal,Ultrapasteurizada,Tiendas,27.1
2024-03-01,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Tiendas,26.25
2024-03-01,Sinaloa,Culiacán,Ultrapasteurizada,Tiendas,31.0
2024-03-01,Sonora,Cd. Obregón,Ultrapasteurizada,Tiendas,22.0
2024-03-01,Sonora,Hermosillo,Ultrapasteurizada,Tiendas,23.14
2024-03-01,Sonora,Nogales,Ultrapasteurizada,Tiendas,27.0
2024-03-01,Sonora,San Luis Río Colorado,Ultrapasteurizada,Tiendas,0.0
2024-03-01,Tabasco,Villahermosa,Ultrapasteurizada,Tiendas,23.95
2024-03-01,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Tiendas,27.25
2024-03-01,Tamaulipas,Matamoros,Ultrapasteurizada,Tiendas,31.5
2024-03-01,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Tiendas,28.13
2024-03-01,Tamaulipas,Reynosa,Ultrapasteurizada,Tiendas,
2024-03-01,Tamaulipas,Tampico,Ultrapasteurizada,Tiendas,20.75
2024-03-01,Tlaxcala,Tlaxcala,Ultrapasteurizada,Tiendas,30.5
2024-03-01,Veracruz,Coatzacoalcos,Ultrapasteurizada,Tiendas,26.6
2024-03-01,Veracruz,Xalapa,Ultrapasteurizada,Tiendas,32.67
2024-03-01,Veracruz,Veracruz ,Ultrapasteurizada,Tiendas,31.63
2024-03-01,Yucatán,Mérida,Ultrapasteurizada,Tiendas,29.45
2024-03-01,Zacatecas,Zacatecas,Ultrapasteurizada,Tiendas,29.5
2024-03-01,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Autoservicios,28.33
2024-03-01,Baja California,Mexicali,Ultrapasteurizada,Autoservicios,23.2
2024-03-01,Baja California,Tijuana,Ultrapasteurizada,Autoservicios,28.1
2024-03-01,Baja California Sur,La Paz,Ultrapasteurizada,Autoservicios,27.25
2024-03-01,Campeche,Campeche,Ultrapasteurizada,Autoservicios,29.48
2024-03-01,Coahuila,Piedras Negras,Ultrapasteurizada,Autoservicios,23.59
2024-03-01,Coahuila,Saltillo,Ultrapasteurizada,Autoservicios,23.67
2024-03-01,Coahuila,Torreón,Ultrapasteurizada,Autoservicios,30.32
2024-03-01,Colima,Colima,Ultrapasteurizada,Autoservicios,30.5
2024-03-01,Chiapas,Tapachula,Ultrapasteurizada,Autoservicios,28.48
2024-03-01,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Autoservicios,26.75
2024-03-01,Chihuahua,Chihuahua,Ultrapasteurizada,Autoservicios,33.66
2024-03-01,Chihuahua,Cd.Juárez,Ultrapasteurizada,Autoservicios,29.05
2024-03-01,CDMX,Ciudad de México,Ultrapasteurizada,Autoservicios,23.97
2024-03-01,CDMX,ZM Ciudad de México,Ultrapasteurizada,Autoservicios,23.6
2024-03-01,Durango,Durango,Ultrapasteurizada,Autoservicios,29.25
2024-03-01,Durango,Gómez Palacio,Ultrapasteurizada,Autoservicios,31.9
2024-03-01,Guanajuato,León,Ultrapasteurizada,Autoservicios,23.75
2024-03-01,Guanajuato,Celaya,Ultrapasteurizada,Autoservicios,26.82
2024-03-01,Guerrero,Acapulco,Ultrapasteurizada,Autoservicios,30.42
2024-03-01,Guerrero,Chilpancingo,Ultrapasteurizada,Autoservicios,28.92
2024-03-01,Hidalgo,Pachuca,Ultrapasteurizada,Autoservicios,30.67
2024-03-01,Jalisco,Guadalajara,Ultrapasteurizada,Autoservicios,28.0
2024-03-01,Jalisco,ZM Guadalajara,Ultrapasteurizada,Autoservicios,30.9
2024-03-01,Edo. México,Toluca,Ultrapasteurizada,Autoservicios,28.3
2024-03-01,Michoacán,Morelia,Ultrapasteurizada,Autoservicios,29.08
2024-03-01,Morelos,Cuernavaca,Ultrapasteurizada,Autoservicios,30.0
2024-03-01,Nayarit,Tepic,Ultrapasteurizada,Autoservicios,27.21
2024-03-01,Nuevo León,Monterrey,Ultrapasteurizada,Autoservicios,29.73
2024-03-01,Nuevo León,ZM Monterrey,Ultrapasteurizada,Autoservicios,29.7
2024-03-01,Oaxaca,Oaxaca,Ultrapasteurizada,Autoservicios,30.0
2024-03-01,Puebla,Puebla,Ultrapasteurizada,Autoservicios,28.38
2024-03-01,Puebla,ZM Puebla,Ultrapasteurizada,Autoservicios,27.08
2024-03-01,Querétaro,Querétaro,Ultrapasteurizada,Autoservicios,28.38
2024-03-01,Quintana Roo,Cancún,Ultrapasteurizada,Autoservicios,23.22
2024-03-01,Quintana Roo,Chetumal,Ultrapasteurizada,Autoservicios,26.15
2024-03-01,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Autoservicios,27.33
2024-03-01,Sinaloa,Culiacán,Ultrapasteurizada,Autoservicios,29.03
2024-03-01,Sonora,Cd. Obregón,Ultrapasteurizada,Autoservicios,25.83
2024-03-01,Sonora,Hermosillo,Ultrapasteurizada,Autoservicios,21.2
2024-03-01,Sonora,Nogales,Ultrapasteurizada,Autoservicios,25.9
2024-03-01,Sonora,San Luis Río Colorado,Ultrapasteurizada,Autoservicios,0.0
2024-03-01,Tabasco,Villahermosa,Ultrapasteurizada,Autoservicios,24.23
2024-03-01,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Autoservicios,28.17
2024-03-01,Tamaulipas,Matamoros,Ultrapasteurizada,Autoservicios,30.38
2024-03-01,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Autoservicios,26.9
2024-03-01,Tamaulipas,Reynosa,Ultrapasteurizada,Autoservicios,28.16
2024-03-01,Tamaulipas,Tampico,Ultrapasteurizada,Autoservicios,21.7
2024-03-01,Tlaxcala,Tlaxcala,Ultrapasteurizada,Autoservicios,26.25
2024-03-01,Veracruz,Coatzacoalcos,Ultrapasteurizada,Autoservicios,29.17
2024-03-01,Veracruz,Xalapa,Ultrapasteurizada,Autoservicios,28.08
2024-03-01,Veracruz,Veracruz ,Ultrapasteurizada,Autoservicios,28.38
2024-03-01,Yucatán,Mérida,Ultrapasteurizada,Autoservicios,27.85
2024-03-01,Zacatecas,Zacatecas,Ultrapasteurizada,Autoservicios,29.67
2024-02-28,Aguascalientes ,Aguascalientes,Pasteurizada,Tiendas,23.85
2024-02-28,Baja California,Mexicali,Pasteurizada,Tiendas,26.32
2024-02-28,Baja California,Tijuana,Pasteurizada,Tiendas,
2024-02-28,Baja California Sur,La Paz,Pasteurizada,Tiendas,24.0
2024-02-28,Campeche,Campeche,Pasteurizada,Tiendas,
2024-02-28,Coahuila,Piedras Negras,Pasteurizada,Tiendas,22.7
2024-02-28,Coahuila,Saltillo,Pasteurizada,Tiendas,23.25
2024-02-28,Coahuila,Torreón,Pasteurizada,Tiendas,29.5
2024-02-28,Colima,Colima,Pasteurizada,Tiendas,25.5
2024-02-28,Chiapas,Tapachula,Pasteurizada,Tiendas,
2024-02-28,Chiapas,Tuxtla Gutiérrez,Pasteurizada,Tiendas,
2024-02-28,Chihuahua,Chihuahua,Pasteurizada,Tiendas,27.99
2024-02-28,Chihuahua,Cd.Juárez,Pasteurizada,Tiendas,27.4
2024-02-28,CDMX,Ciudad de México,Pasteurizada,Tiendas,27.16
2024-02-28,CDMX,ZM Ciudad de México,Pasteurizada,Tiendas,23.85
2024-02-28,Durango,Durango,Pasteurizada,Tiendas,27.25
2024-02-28,Durango,Gómez Palacio,Pasteurizada,Tiendas,29.0
2024-02-28,Guanajuato,León,Pasteurizada,Tiendas,23.69
2024-02-28,Guanajuato,Celaya,Pasteurizada,Tiendas,22.63
2024-02-28,Guerrero,Acapulco,Pasteurizada,Tiendas,23.1
2024-02-28,Guerrero,Chilpancingo,Pasteurizada,Tiendas,24.83
2024-02-28,Hidalgo,Pachuca,Pasteurizada,Tiendas,27.38
2024-02-28,Jalisco,Guadalajara,Pasteurizada,Tiendas,26.45
2024-02-28,Jalisco,ZM Guadalajara,Pasteurizada,Tiendas,25.63
2024-02-28,Edo. México,Toluca,Pasteurizada,Tiendas,26.3
2024-02-28,Michoacán,Morelia,Pasteurizada,Tiendas,26.05
2024-02-28,Morelos,Cuernavaca,Pasteurizada,Tiendas,26.0
2024-02-28,Nayarit,Tepic,Pasteurizada,Tiendas,25.58
2024-02-28,Nuevo León,Monterrey,Pasteurizada,Tiendas,27.95
2024-02-28,Nuevo León,ZM Monterrey,Pasteurizada,Tiendas,27.95
2024-02-28,Oaxaca,Oaxaca,Pasteurizada,Tiendas,30.0
2024-02-28,Puebla,Puebla,Pasteurizada,Tiendas,27.5
2024-02-28,Puebla,ZM Puebla,Pasteurizada,Tiendas,27.65
2024-02-28,Querétaro,Querétaro,Pasteurizada,Tiendas,27.65
2024-02-28,Quintana Roo,Cancún,Pasteurizada,Tiendas,
2024-02-28,Quintana Roo,Chetumal,Pasteurizada,Tiendas,
2024-02-28,San Luis Potosí,San Luis Potosí,Pasteurizada,Tiendas,26.13
2024-02-28,Sinaloa,Culiacán,Pasteurizada,Tiendas,27.75
2024-02-28,Sonora,Cd. Obregón,Pasteurizada,Tiendas,22.0
2024-02-28,Sonora,Hermosillo,Pasteurizada,Tiendas,26.98
2024-02-28,Sonora,Nogales,Pasteurizada,Tiendas,
2024-02-28,Sonora,San Luis Río Colorado,Pasteurizada,Tiendas,0.0
2024-02-28,Tabasco,Villahermosa,Pasteurizada,Tiendas,
2024-02-28,Tamaulipas,Cd. Victoria,Pasteurizada,Tiendas,28.0
2024-02-28,Tamaulipas,Matamoros,Pasteurizada,Tiendas,28.0
2024-02-28,Tamaulipas,Nuevo Laredo,Pasteurizada,Tiendas,27.13
2024-02-28,Tamaulipas,Reynosa,Pasteurizada,Tiendas,27.5
2024-02-28,Tamaulipas,Tampico,Pasteurizada,Tiendas,16.5
2024-02-28,Tlaxcala,Tlaxcala,Pasteurizada,Tiendas,26.0
2024-02-28,Veracruz,Coatzacoalcos,Pasteurizada,Tiendas,
2024-02-28,Veracruz,Xalapa,Pasteurizada,Tiendas,
2024-02-28,Veracruz,Veracruz ,Pasteurizada,Tiendas,
2024-02-28,Yucatán,Mérida,Pasteurizada,Tiendas,
2024-02-28,Zacatecas,Zacatecas,Pasteurizada,Tiendas,23.5
2024-02-28,Aguascalientes ,Aguascalientes,Pasteurizada,Autoservicios,24.2
2024-02-28,Baja California,Mexicali,Pasteurizada,Autoservicios,24.7
2024-02-28,Baja California,Tijuana,Pasteurizada,Autoservicios,
2024-02-28,Baja California Sur,La Paz,Pasteurizada,Autoservicios,24.83
2024-02-28,Campeche,Campeche,Pasteurizada,Autoservicios,
2024-02-28,Coahuila,Piedras Negras,Pasteurizada,Autoservicios,22.31
2024-02-28,Coahuila,Saltillo,Pasteurizada,Autoservicios,23.33
2024-02-28,Coahuila,Torreón,Pasteurizada,Autoservicios,29.12
2024-02-28,Colima,Colima,Pasteurizada,Autoservicios,25.5
2024-02-28,Chiapas,Tapachula,Pasteurizada,Autoservicios,
2024-02-28,Chiapas,Tuxtla Gutiérrez,Pasteurizada,Autoservicios,
2024-02-28,Chihuahua,Chihuahua,Pasteurizada,Autoservicios,27.88
2024-02-28,Chihuahua,Cd.Juárez,Pasteurizada,Autoservicios,25.91
2024-02-28,CDMX,Ciudad de México,Pasteurizada,Autoservicios,24.85
2024-02-28,CDMX,ZM Ciudad de México,Pasteurizada,Autoservicios,23.65
2024-02-28,Durango,Durango,Pasteurizada,Autoservicios,26.2
2024-02-28,Durango,Gómez Palacio,Pasteurizada,Autoservicios,27.18
2024-02-28,Guanajuato,León,Pasteurizada,Autoservicios,23.75
2024-02-28,Guanajuato,Celaya,Pasteurizada,Autoservicios,22.72
2024-02-28,Guerrero,Acapulco,Pasteurizada,Autoservicios,27.35
2024-02-28,Guerrero,Chilpancingo,Pasteurizada,Autoservicios,27.9
2024-02-28,Hidalgo,Pachuca,Pasteurizada,Autoservicios,29.5
2024-02-28,Jalisco,Guadalajara,Pasteurizada,Autoservicios,26.0
2024-02-28,Jalisco,ZM Guadalajara,Pasteurizada,Autoservicios,27.5
2024-02-28,Edo. México,Toluca,Pasteurizada,Autoservicios,26.97
2024-02-28,Michoacán,Morelia,Pasteurizada,Autoservicios,27.0
2024-02-28,Morelos,Cuernavaca,Pasteurizada,Autoservicios,27.75
2024-02-28,Nayarit,Tepic,Pasteurizada,Autoservicios,24.82
2024-02-28,Nuevo León,Monterrey,Pasteurizada,Autoservicios,26.67
2024-02-28,Nuevo León,ZM Monterrey,Pasteurizada,Autoservicios,26.5
2024-02-28,Oaxaca,Oaxaca,Pasteurizada,Autoservicios,29.73
2024-02-28,Puebla,Puebla,Pasteurizada,Autoservicios,28.93
2024-02-28,Puebla,ZM Puebla,Pasteurizada,Autoservicios,27.65
2024-02-28,Querétaro,Querétaro,Pasteurizada,Autoservicios,28.6
2024-02-28,Quintana Roo,Cancún,Pasteurizada,Autoservicios,
2024-02-28,Quintana Roo,Chetumal,Pasteurizada,Autoservicios,
2024-02-28,San Luis Potosí,San Luis Potosí,Pasteurizada,Autoservicios,27.08
2024-02-28,Sinaloa,Culiacán,Pasteurizada,Autoservicios,25.3
2024-02-28,Sonora,Cd. Obregón,Pasteurizada,Autoservicios,26.77
2024-02-28,Sonora,Hermosillo,Pasteurizada,Autoservicios,25.0
2024-02-28,Sonora,Nogales,Pasteurizada,Autoservicios,
2024-02-28,Sonora,San Luis Río Colorado,Pasteurizada,Autoservicios,0.0
2024-02-28,Tabasco,Villahermosa,Pasteurizada,Autoservicios,
2024-02-28,Tamaulipas,Cd. Victoria,Pasteurizada,Autoservicios,26.28
2024-02-28,Tamaulipas,Matamoros,Pasteurizada,Autoservicios,27.82
2024-02-28,Tamaulipas,Nuevo Laredo,Pasteurizada,Autoservicios,25.63
2024-02-28,Tamaulipas,Reynosa,Pasteurizada,Autoservicios,28.23
2024-02-28,Tamaulipas,Tampico,Pasteurizada,Autoservicios,18.5
2024-02-28,Tlaxcala,Tlaxcala,Pasteurizada,Autoservicios,27.67
2024-02-28,Veracruz,Coatzacoalcos,Pasteurizada,Autoservicios,
2024-02-28,Veracruz,Xalapa,Pasteurizada,Autoservicios,
2024-02-28,Veracruz,Veracruz ,Pasteurizada,Autoservicios,
2024-02-28,Yucatán,Mérida,Pasteurizada,Autoservicios,
2024-02-28,Zacatecas,Zacatecas,Pasteurizada,Autoservicios,24.82
2024-02-28,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Tiendas,28.25
2024-02-28,Baja California,Mexicali,Ultrapasteurizada,Tiendas,22.53
2024-02-28,Baja California,Tijuana,Ultrapasteurizada,Tiendas,23.77
2024-02-28,Baja California Sur,La Paz,Ultrapasteurizada,Tiendas,29.5
2024-02-28,Campeche,Campeche,Ultrapasteurizada,Tiendas,28.25
2024-02-28,Coahuila,Piedras Negras,Ultrapasteurizada,Tiendas,27.0
2024-02-28,Coahuila,Saltillo,Ultrapasteurizada,Tiendas,21.25
2024-02-28,Coahuila,Torreón,Ultrapasteurizada,Tiendas,31.5
2024-02-28,Colima,Colima,Ultrapasteurizada,Tiendas,28.0
2024-02-28,Chiapas,Tapachula,Ultrapasteurizada,Tiendas,28.0
2024-02-28,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Tiendas,26.5
2024-02-28,Chihuahua,Chihuahua,Ultrapasteurizada,Tiendas,31.6
2024-02-28,Chihuahua,Cd.Juárez,Ultrapasteurizada,Tiendas,
2024-02-28,CDMX,Ciudad de México,Ultrapasteurizada,Tiendas,27.05
2024-02-28,CDMX,ZM Ciudad de México,Ultrapasteurizada,Tiendas,25.47
2024-02-28,Durango,Durango,Ultrapasteurizada,Tiendas,
2024-02-28,Durango,Gómez Palacio,Ultrapasteurizada,Tiendas,32.0
2024-02-28,Guanajuato,León,Ultrapasteurizada,Tiendas,23.56
2024-02-28,Guanajuato,Celaya,Ultrapasteurizada,Tiendas,28.0
2024-02-28,Guerrero,Acapulco,Ultrapasteurizada,Tiendas,26.76
2024-02-28,Guerrero,Chilpancingo,Ultrapasteurizada,Tiendas,25.08
2024-02-28,Hidalgo,Pachuca,Ultrapasteurizada,Tiendas,28.5
2024-02-28,Jalisco,Guadalajara,Ultrapasteurizada,Tiendas,30.5
2024-02-28,Jalisco,ZM Guadalajara,Ultrapasteurizada,Tiendas,29.71
2024-02-28,Edo. México,Toluca,Ultrapasteurizada,Tiendas,26.28
2024-02-28,Michoacán,Morelia,Ultrapasteurizada,Tiendas,27.0
2024-02-28,Morelos,Cuernavaca,Ultrapasteurizada,Tiendas,27.33
2024-02-28,Nayarit,Tepic,Ultrapasteurizada,Tiendas,25.37
2024-02-28,Nuevo León,Monterrey,Ultrapasteurizada,Tiendas,32.0
2024-02-28,Nuevo León,ZM Monterrey,Ultrapasteurizada,Tiendas,31.2
2024-02-28,Oaxaca,Oaxaca,Ultrapasteurizada,Tiendas,30.17
2024-02-28,Puebla,Puebla,Ultrapasteurizada,Tiendas,30.0
2024-02-28,Puebla,ZM Puebla,Ultrapasteurizada,Tiendas,25.6
2024-02-28,Querétaro,Querétaro,Ultrapasteurizada,Tiendas,30.58
2024-02-28,Quintana Roo,Cancún,Ultrapasteurizada,Tiendas,29.5
2024-02-28,Quintana Roo,Chetumal,Ultrapasteurizada,Tiendas,27.1
2024-02-28,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Tiendas,26.38
2024-02-28,Sinaloa,Culiacán,Ultrapasteurizada,Tiendas,31.0
2024-02-28,Sonora,Cd. Obregón,Ultrapasteurizada,Tiendas,22.0
2024-02-28,Sonora,Hermosillo,Ultrapasteurizada,Tiendas,23.14
2024-02-28,Sonora,Nogales,Ultrapasteurizada,Tiendas,27.0
2024-02-28,Sonora,San Luis Río Colorado,Ultrapasteurizada,Tiendas,0.0
2024-02-28,Tabasco,Villahermosa,Ultrapasteurizada,Tiendas,23.95
2024-02-28,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Tiendas,27.25
2024-02-28,Tamaulipas,Matamoros,Ultrapasteurizada,Tiendas,31.5
2024-02-28,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Tiendas,28.13
2024-02-28,Tamaulipas,Reynosa,Ultrapasteurizada,Tiendas,
2024-02-28,Tamaulipas,Tampico,Ultrapasteurizada,Tiendas,20.75
2024-02-28,Tlaxcala,Tlaxcala,Ultrapasteurizada,Tiendas,30.5
2024-02-28,Veracruz,Coatzacoalcos,Ultrapasteurizada,Tiendas,26.6
2024-02-28,Veracruz,Xalapa,Ultrapasteurizada,Tiendas,32.67
2024-02-28,Veracruz,Veracruz ,Ultrapasteurizada,Tiendas,31.63
2024-02-28,Yucatán,Mérida,Ultrapasteurizada,Tiendas,29.45
2024-02-28,Zacatecas,Zacatecas,Ultrapasteurizada,Tiendas,29.5
2024-02-28,Aguascalientes ,Aguascalientes,Ultrapasteurizada,Autoservicios,28.33
2024-02-28,Baja California,Mexicali,Ultrapasteurizada,Autoservicios,23.2
2024-02-28,Baja California,Tijuana,Ultrapasteurizada,Autoservicios,28.1
2024-02-28,Baja California Sur,La Paz,Ultrapasteurizada,Autoservicios,27.25
2024-02-28,Campeche,Campeche,Ultrapasteurizada,Autoservicios,29.48
2024-02-28,Coahuila,Piedras Negras,Ultrapasteurizada,Autoservicios,23.47
2024-02-28,Coahuila,Saltillo,Ultrapasteurizada,Autoservicios,23.67
2024-02-28,Coahuila,Torreón,Ultrapasteurizada,Autoservicios,30.32
2024-02-28,Colima,Colima,Ultrapasteurizada,Autoservicios,30.5
2024-02-28,Chiapas,Tapachula,Ultrapasteurizada,Autoservicios,27.73
2024-02-28,Chiapas,Tuxtla Gutiérrez,Ultrapasteurizada,Autoservicios,26.75
2024-02-28,Chihuahua,Chihuahua,Ultrapasteurizada,Autoservicios,33.66
2024-02-28,Chihuahua,Cd.Juárez,Ultrapasteurizada,Autoservicios,29.05
2024-02-28,CDMX,Ciudad de México,Ultrapasteurizada,Autoservicios,23.97
2024-02-28,CDMX,ZM Ciudad de México,Ultrapasteurizada,Autoservicios,23.6
2024-02-28,Durango,Durango,Ultrapasteurizada,Autoservicios,29.83
2024-02-28,Durango,Gómez Palacio,Ultrapasteurizada,Autoservicios,31.9
2024-02-28,Guanajuato,León,Ultrapasteurizada,Autoservicios,23.75
2024-02-28,Guanajuato,Celaya,Ultrapasteurizada,Autoservicios,26.82
2024-02-28,Guerrero,Acapulco,Ultrapasteurizada,Autoservicios,30.42
2024-02-28,Guerrero,Chilpancingo,Ultrapasteurizada,Autoservicios,28.92
2024-02-28,Hidalgo,Pachuca,Ultrapasteurizada,Autoservicios,30.67
2024-02-28,Jalisco,Guadalajara,Ultrapasteurizada,Autoservicios,28.0
2024-02-28,Jalisco,ZM Guadalajara,Ultrapasteurizada,Autoservicios,30.9
2024-02-28,Edo. México,Toluca,Ultrapasteurizada,Autoservicios,28.3
2024-02-28,Michoacán,Morelia,Ultrapasteurizada,Autoservicios,29.08
2024-02-28,Morelos,Cuernavaca,Ultrapasteurizada,Autoservicios,30.0
2024-02-28,Nayarit,Tepic,Ultrapasteurizada,Autoservicios,26.47
2024-02-28,Nuevo León,Monterrey,Ultrapasteurizada,Autoservicios,29.73
2024-02-28,Nuevo León,ZM Monterrey,Ultrapasteurizada,Autoservicios,29.7
2024-02-28,Oaxaca,Oaxaca,Ultrapasteurizada,Autoservicios,29.92
2024-02-28,Puebla,Puebla,Ultrapasteurizada,Autoservicios,29.12
2024-02-28,Puebla,ZM Puebla,Ultrapasteurizada,Autoservicios,27.67
2024-02-28,Querétaro,Querétaro,Ultrapasteurizada,Autoservicios,28.28
2024-02-28,Quintana Roo,Cancún,Ultrapasteurizada,Autoservicios,23.25
2024-02-28,Quintana Roo,Chetumal,Ultrapasteurizada,Autoservicios,26.08
2024-02-28,San Luis Potosí,San Luis Potosí,Ultrapasteurizada,Autoservicios,27.33
2024-02-28,Sinaloa,Culiacán,Ultrapasteurizada,Autoservicios,29.03
2024-02-28,Sonora,Cd. Obregón,Ultrapasteurizada,Autoservicios,25.83
2024-02-28,Sonora,Hermosillo,Ultrapasteurizada,Autoservicios,21.2
2024-02-28,Sonora,Nogales,Ultrapasteurizada,Autoservicios,25.9
2024-02-28,Sonora,San Luis Río Colorado,Ultrapasteurizada,Autoservicios,0.0
2024-02-28,Tabasco,Villahermosa,Ultrapasteurizada,Autoservicios,24.23
2024-02-28,Tamaulipas,Cd. Victoria,Ultrapasteurizada,Autoservicios,28.17
2024-02-28,Tamaulipas,Matamoros,Ultrapasteurizada,Autoservicios,29.88
2024-02-28,Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Autoservicios,26.9
2024-02-28,Tamaulipas,Reynosa,Ultrapasteurizada,Autoservicios,28.16
2024-02-28,Tamaulipas,Tampico,Ultrapasteurizada,Autoservicios,21.7
2024-02-28,Tlaxcala,Tlaxcala,Ultrapasteurizada,Autoservicios,26.25
2024-02-28,Veracruz,Coatzacoalcos,Ultrapasteurizada,Autoservicios,29.17
2024-02-28,Veracruz,Xalapa,Ultrapasteurizada,Autoservicios,28.08
2024-02-28,Veracruz,Veracruz ,Ultrapasteurizada,Autoservicios,28.38
2024-02-28,Yucatán,Mérida,Ultrapasteurizada,Autoservicios,27.77
2024-02-28,Zacatecas,Zacatecas,Ultrapasteurizada,Autoservicios,29.67
2024-02-26,Aguascalientes ,Aguascalientes,Pasteurizada,Tiendas,23.85
2024-02-26,Baja California,Mexicali,Pasteurizada,Tiendas,26.32
2024-02-26,Baja California,Tijuana,Pasteurizada,Tiendas,
2024-02-26,Baja California Sur,La Paz,Pasteurizada,Tiendas,24.0
2024-02-26,Campeche,Campeche,Pasteurizada,Tiendas,
2024-02-26,Coahuila,Piedras Negras,Pasteurizada,Tiendas,22.7
2024-02-26,Coahuila,Saltillo,Pasteurizada,Tiendas,23.25
2024-02-26,Coahuila,Torreón,Pasteurizada,Tiendas,29.5
2024-02-26,Colima,Colima,Pasteurizada,Tiendas,25.5
2024-02-26,Chiapas,Tapachula,Pasteurizada,Tiendas,
